AAU	19.860889	75.406056	14	W79	B	NONEN	20.295833	75.495000		Y					N
AAYDE	43.242342	-90.849275	14	T348	B	BEENZ	43.251169	-90.998969		Y	JOOHR	43.215561	-90.402089		Y
ABA	12.505667	-69.943111	14	A567	B	MOBAM	12.915806	-69.955667		Y	NOREX	12.311417	-70.062028		Y
ABA	12.505667	-69.943111	14	A574	B	ADRIV	12.394942	-69.603381		Y	DATOR	12.409750	-70.270361		Y
ABA	12.505667	-69.943111	14	G442	B	ALCOT	11.911389	-69.260278		Y	TETUM	12.801944	-70.311944		Y
ABA	12.505667	-69.943111	14	G885	B	APNUT	12.760478	-69.680558		Y					N
ABA	12.505667	-69.943111	14	R568	B	ITSEL	12.283083	-70.000000		Y					N
ABA	12.505667	-69.943111	14	UG885	B	ONDAS	13.041389	-69.390278		Y					N
ABA	12.505667	-69.943111	14	UL220	B	DATOR	12.409750	-70.270361		Y	PJG	12.197056	-69.011889		Y
ABA	12.505667	-69.943111	14	UL332	B	ALCOT	11.911389	-69.260278		Y	GADGO	13.000556	-70.558611		Y
ABA	12.505667	-69.943111	14	UL450	B	ATUBI	14.116111	-69.992500		Y	NOREX	12.311417	-70.062028		Y
ABA	12.505667	-69.943111	14	UL468	B	FARBS	13.587778	-70.316389		Y					N
ABA	12.505667	-69.943111	14	UL674	B	DENSU	12.945556	-70.581389		Y					N
ABA	-34.952167	117.810528	14	V408	B	ARUMI	-34.594306	117.382222		N					N
ABA	-34.952167	117.810528	14	W185	B	PAVSO	-34.464917	117.657944		Y					N
ABA	-34.952167	117.810528	14	W486	B	HOODY	-34.415000	119.576667		Y					N
ABABO	53.922222	39.478056	14	T559	B	OLOPI	54.233333	38.898056		Y	RAMUT	53.760000	39.773333		N
ABADE	-7.175278	139.584167	14	Z687	B	MARBU	-6.541944	139.331389		Y	MKE	-8.522611	140.417111		Y
ABADI	40.755278	18.641667	14	P92	B	KAPPO	40.610833	18.002778		Y	PAPIZ	40.891667	18.951667		Y
ABAGA	73.277778	124.843056	14	N989	B	NESPA	71.900833	123.568056		Y	RANEN	73.901389	125.486944		Y
ABAGA	73.277778	124.843056	14	T659	B	GIKSI	71.695833	128.901944		Y	ROREP	73.549444	124.044167		Y
ABAGI	53.676944	42.676667	14	B105	B	PELNE	53.136389	43.064167		Y					N
ABAGI	53.676944	42.676667	14	M56	B	DEDUG	53.838611	41.752500		N	PISAR	53.483889	43.872222		Y
ABAGI	53.676944	42.676667	14	T347	B	BITKO	54.700556	42.678333		Y					N
ABAGI	53.676944	42.676667	14	T662	B	IDGEK	53.919444	42.411944		N	LADOD	53.837222	44.121111		Y
ABAGI	53.676944	42.676667	14	T794	B	IPLEG	53.752222	44.427222		Y					N
ABAGI	53.676944	42.676667	14	W21	B	PELNE	53.136389	43.064167		Y					N
ABAGO	56.291944	144.238333	14	A218	B	MOLUT	55.211944	142.928333		Y	OKRUS	58.765278	147.701944		Y
ABAGO	56.291944	144.238333	14	G902	B	LADES	55.999444	142.950000		Y	RITMI	57.665278	146.831667		Y
ABAGO	56.291944	144.238333	14	L160	B	MOLUT	55.211944	142.928333		Y	OKRUS	58.765278	147.701944		Y
ABAKO	37.183889	16.666111	14	M600	B	ERNAM	36.858333	16.162500		Y					N
ABAKU	51.676944	19.081389	14	N871	B	OKENO	51.569722	18.593889		N	POLON	51.800000	19.656111		Y
ABALA	66.658333	23.000000	14	T400	B	LAMOS	65.804722	21.948056		Y	NEBET	67.034722	23.716944		N
ABALI	55.545278	68.020556	14	L158	B	ARLAD	55.510278	66.361944		Y	PEMAG	55.563611	69.193889		Y
ABALI	55.545278	68.020556	14	N987	B	KEROM	56.013611	67.295278		Y	LETIK	55.200000	68.533333		Y
